TimeMs,Temp1,Temp2,Temp3,Temp4,CoolantTemp,Current,PumpCmd,FanCmd,PumpRpm,FanRpm,Fault
34400,35.003,35.503,34.603,35.303,30.4893,320,100,100,4000,3000,0
34500,35.003,35.503,34.603,35.303,30.4815,320,100,100,4000,3000,0
34600,35.003,35.503,34.603,35.303,30.474,320,100,100,4000,3000,0
34700,35.0031,35.5031,34.6031,35.3031,30.4665,320,100,100,4000,3000,0
34800,35.0031,35.5031,34.6031,35.3031,30.4593,320,100,100,4000,3000,0
34900,35.0031,35.5031,34.6031,35.3031,30.4522,320,100,100,4000,3000,0
35000,35.0031,35.5031,34.6031,35.3031,30.4452,320,100,100,4000,3000,0
35100,35.0031,35.5031,34.6031,35.3031,30.4383,320,100,100,4000,3000,0
35200,35.0031,35.5031,34.6031,35.3031,30.4316,320,100,100,4000,3000,0
35300,35.0031,35.5031,34.6031,35.3031,30.4251,320,100,100,4000,3000,0
35400,35.0031,35.5031,34.6031,35.3031,30.4186,320,100,100,4000,3000,0
35500,35.0031,35.5031,34.6031,35.3031,30.4123,320,100,100,4000,3000,0
35600,35.0032,35.5032,34.6032,35.3032,30.4061,320,100,100,4000,3000,0
35700,35.0032,35.5032,34.6032,35.3032,30.4001,320,100,100,4000,3000,0
35800,35.0032,35.5032,34.6032,35.3032,30.3941,320,100,100,4000,3000,0
35900,35.0032,35.5032,34.6032,35.3032,30.3883,320,100,100,4000,3000,0
36000,35.0032,35.5032,34.6032,35.3032,30.3826,320,100,100,4000,3000,0
36100,35.0032,35.5032,34.6032,35.3032,30.377,320,100,100,4000,3000,0
36200,35.0032,35.5032,34.6032,35.3032,30.3715,320,100,100,4000,3000,0
36300,35.0032,35.5032,34.6032,35.3032,30.3662,320,100,100,4000,3000,0
36400,35.0032,35.5032,34.6032,35.3032,30.3609,320,100,100,4000,3000,0
36500,35.0033,35.5033,34.6033,35.3033,30.3558,320,100,100,4000,3000,0
36600,35.0033,35.5033,34.6033,35.3033,30.3507,320,100,100,4000,3000,0
36700,35.0033,35.5033,34.6033,35.3033,30.3458,320,100,100,4000,3000,0
36800,35.0033,35.5033,34.6033,35.3033,30.3409,320,100,100,4000,3000,0
36900,35.0033,35.5033,34.6033,35.3033,30.3362,320,100,100,4000,3000,0
37000,35.0033,35.5033,34.6033,35.3033,30.3315,320,100,100,4000,3000,0
37100,35.0033,35.5033,34.6033,35.3033,30.3269,320,100,100,4000,3000,0
37200,35.0033,35.5033,34.6033,35.3033,30.3225,320,100,100,4000,3000,0
37300,35.0033,35.5033,34.6033,35.3033,30.3181,320,100,100,4000,3000,0
37400,35.0034,35.5034,34.6034,35.3034,30.3138,320,100,100,4000,3000,0
37500,35.0034,35.5034,34.6034,35.3034,30.3096,320,100,100,4000,3000,0
37600,35.0034,35.5034,34.6034,35.3034,30.3055,320,100,100,4000,3000,0
37700,35.0034,35.5034,34.6034,35.3034,30.3014,320,100,100,4000,3000,0
37800,35.0034,35.5034,34.6034,35.3034,30.2975,320,100,100,4000,3000,0
37900,35.0034,35.5034,34.6034,35.3034,30.2936,320,100,100,4000,3000,0
38000,35.0034,35.5034,34.6034,35.3034,30.2898,320,100,100,4000,3000,0
38100,35.0034,35.5034,34.6034,35.3034,30.286,320,100,100,4000,3000,0
38200,35.0035,35.5035,34.6035,35.3035,30.2824,320,100,100,4000,3000,0
38300,35.0035,35.5035,34.6035,35.3035,30.2788,320,100,100,4000,3000,0
38400,35.0035,35.5035,34.6035,35.3035,30.2753,320,100,100,4000,3000,0
38500,35.0035,35.5035,34.6035,35.3035,30.2719,320,100,100,4000,3000,0
38600,35.0035,35.5035,34.6035,35.3035,30.2685,320,100,100,4000,3000,0
38700,35.0035,35.5035,34.6035,35.3035,30.2652,320,100,100,4000,3000,0
38800,35.0035,35.5035,34.6035,35.3035,30.262,320,100,100,4000,3000,0
38900,35.0035,35.5035,34.6035,35.3035,30.2588,320,100,100,4000,3000,0
39000,35.0035,35.5035,34.6035,35.3035,30.2557,320,100,100,4000,3000,0
39100,35.0036,35.5036,34.6036,35.3036,30.2527,320,100,100,4000,3000,0
39200,35.0036,35.5036,34.6036,35.3036,30.2497,320,100,100,4000,3000,0
39300,35.0036,35.5036,34.6036,35.3036,30.2467,320,100,100,4000,3000,0
39400,35.0036,35.5036,34.6036,35.3036,30.2439,320,100,100,4000,3000,0
39500,35.0036,35.5036,34.6036,35.3036,30.2411,320,100,100,4000,3000,0
39600,35.0036,35.5036,34.6036,35.3036,30.2383,320,100,100,4000,3000,0
39700,35.0036,35.5036,34.6036,35.3036,30.2356,320,100,100,4000,3000,0
39800,35.0036,35.5036,34.6036,35.3036,30.233,320,100,100,4000,3000,0
39900,35.0036,35.5036,34.6036,35.3036,30.2304,320,100,100,4000,3000,0
40000,35.0037,35.5037,34.6037,35.3037,30.2279,320,100,100,4000,3000,0
40100,35.0037,35.5037,34.6037,35.3037,30.2254,320,100,100,4000,3000,0
40200,35.0037,35.5037,34.6037,35.3037,30.223,320,100,100,4000,3000,0
40300,35.0037,35.5037,34.6037,35.3037,30.2206,320,100,100,4000,3000,0
40400,35.0037,35.5037,34.6037,35.3037,30.2182,320,100,100,4000,3000,0
40500,35.0037,35.5037,34.6037,35.3037,30.2159,320,100,100,4000,3000,0
40600,35.0037,35.5037,34.6037,35.3037,30.2137,320,100,100,4000,3000,0
40700,35.0037,35.5037,34.6037,35.3037,30.2115,320,100,100,4000,3000,0
40800,35.0037,35.5037,34.6037,35.3037,30.2093,320,100,100,4000,3000,0
40900,35.0038,35.5038,34.6038,35.3038,30.2072,320,100,100,4000,3000,0
41000,35.0038,35.5038,34.6038,35.3038,30.2052,320,100,100,4000,3000,0
41100,35.0038,35.5038,34.6038,35.3038,30.2031,320,100,100,4000,3000,0
41200,35.0038,35.5038,34.6038,35.3038,30.2012,320,100,100,4000,3000,0
41300,35.0038,35.5038,34.6038,35.3038,30.1992,320,100,100,4000,3000,0
41400,35.0038,35.5038,34.6038,35.3038,30.1973,320,100,100,4000,3000,0
41500,35.0038,35.5038,34.6038,35.3038,30.1954,320,100,100,4000,3000,0
41600,35.0038,35.5038,34.6038,35.3038,30.1936,320,100,100,4000,3000,0
41700,35.0039,35.5039,34.6039,35.3039,30.1918,320,100,100,4000,3000,0
41800,35.0039,35.5039,34.6039,35.3039,30.19,320,100,100,4000,3000,0
41900,35.0039,35.5039,34.6039,35.3039,30.1883,320,100,100,4000,3000,0
42000,35.0039,35.5039,34.6039,35.3039,30.1866,320,100,100,4000,3000,0
42100,35.0039,35.5039,34.6039,35.3039,30.185,320,100,100,4000,3000,0
42200,35.0039,35.5039,34.6039,35.3039,30.1834,320,100,100,4000,3000,0
42300,35.0039,35.5039,34.6039,35.3039,30.1818,320,100,100,4000,3000,0
42400,35.0039,35.5039,34.6039,35.3039,30.1802,320,100,100,4000,3000,0
42500,35.0039,35.5039,34.6039,35.3039,30.1787,320,100,100,4000,3000,0
42600,35.004,35.504,34.604,35.304,30.1772,320,100,100,4000,3000,0
42700,35.004,35.504,34.604,35.304,30.1757,320,100,100,4000,3000,0
42800,35.004,35.504,34.604,35.304,30.1743,320,100,100,4000,3000,0
42900,35.004,35.504,34.604,35.304,30.1729,320,100,100,4000,3000,0
43000,35.004,35.504,34.604,35.304,30.1715,320,100,100,4000,3000,0
43100,35.004,35.504,34.604,35.304,30.1702,320,100,100,4000,3000,0
43200,35.004,35.504,34.604,35.304,30.1688,320,100,100,4000,3000,0
43300,35.004,35.504,34.604,35.304,30.1675,320,100,100,4000,3000,0
43400,35.004,35.504,34.604,35.304,30.1663,320,100,100,4000,3000,0
43500,35.0041,35.5041,34.6041,35.3041,30.165,320,100,100,4000,3000,0
43600,35.0041,35.5041,34.6041,35.3041,30.1638,320,100,100,4000,3000,0
43700,35.0041,35.5041,34.6041,35.3041,30.1626,320,100,100,4000,3000,0
43800,35.0041,35.5041,34.6041,35.3041,30.1614,320,100,100,4000,3000,0
43900,35.0041,35.5041,34.6041,35.3041,30.1603,320,100,100,4000,3000,0
44000,35.0041,35.5041,34.6041,35.3041,30.1592,320,100,100,4000,3000,0
44100,35.0041,35.5041,34.6041,35.3041,30.1581,320,100,100,4000,3000,0
44200,35.0041,35.5041,34.6041,35.3041,30.157,320,100,100,4000,3000,0
44300,35.0042,35.5042,34.6041,35.3041,30.1559,320,100,100,4000,3000,0
44400,35.0042,35.5042,34.6042,35.3042,30.1549,320,100,100,4000,3000,0
44500,35.0042,35.5042,34.6042,35.3042,30.1539,320,100,100,4000,3000,0
44600,35.0042,35.5042,34.6042,35.3042,30.1529,320,100,100,4000,3000,0
44700,35.0042,35.5042,34.6042,35.3042,30.1519,320,100,100,4000,3000,0
44800,35.0042,35.5042,34.6042,35.3042,30.151,320,100,100,4000,3000,0
44900,35.0042,35.5042,34.6042,35.3042,30.15,320,100,100,4000,3000,0
45000,35.0042,35.5042,34.6042,35.3042,30.1491,320,100,100,4000,3000,0
45100,35.0042,35.5042,34.6042,35.3042,30.1482,320,100,100,4000,3000,0
45200,35.0043,35.5043,34.6043,35.3043,30.1473,320,100,100,4000,3000,0
45300,35.0043,35.5043,34.6043,35.3043,30.1465,320,100,100,4000,3000,0
45400,35.0043,35.5043,34.6043,35.3043,30.1456,320,100,100,4000,3000,0
45500,35.0043,35.5043,34.6043,35.3043,30.1448,320,100,100,4000,3000,0
45600,35.0043,35.5043,34.6043,35.3043,30.144,320,100,100,4000,3000,0
45700,35.0043,35.5043,34.6043,35.3043,30.1432,320,100,100,4000,3000,0
45800,35.0043,35.5043,34.6043,35.3043,30.1424,320,100,100,4000,3000,0
45900,35.0043,35.5043,34.6043,35.3043,30.1417,320,100,100,4000,3000,0
46000,35.0043,35.5043,34.6043,35.3043,30.1409,320,100,100,4000,3000,0
46100,35.0044,35.5044,34.6044,35.3044,30.1402,320,100,100,4000,3000,0
46200,35.0044,35.5044,34.6044,35.3044,30.1395,320,100,100,4000,3000,0
46300,35.0044,35.5044,34.6044,35.3044,30.1388,320,100,100,4000,3000,0
46400,35.0044,35.5044,34.6044,35.3044,30.1381,320,100,100,4000,3000,0
46500,35.0044,35.5044,34.6044,35.3044,30.1374,320,100,100,4000,3000,0
46600,35.0044,35.5044,34.6044,35.3044,30.1367,320,100,100,4000,3000,0
46700,35.0044,35.5044,34.6044,35.3044,30.1361,320,100,100,4000,3000,0
46800,35.0044,35.5044,34.6044,35.3044,30.1355,320,100,100,4000,3000,0
46900,35.0044,35.5044,34.6044,35.3044,30.1348,320,100,100,4000,3000,0
47000,35.0045,35.5045,34.6045,35.3045,30.1342,320,100,100,4000,3000,0
47100,35.0045,35.5045,34.6045,35.3045,30.1336,320,100,100,4000,3000,0
47200,35.0045,35.5045,34.6045,35.3045,30.1331,320,100,100,4000,3000,0
47300,35.0045,35.5045,34.6045,35.3045,30.1325,320,100,100,4000,3000,0
47400,35.0045,35.5045,34.6045,35.3045,30.1319,320,100,100,4000,3000,0
47500,35.0045,35.5045,34.6045,35.3045,30.1314,320,100,100,4000,3000,0
47600,35.0045,35.5045,34.6045,35.3045,30.1308,320,100,100,4000,3000,0
47700,35.0045,35.5045,34.6045,35.3045,30.1303,320,100,100,4000,3000,0
47800,35.0046,35.5046,34.6045,35.3046,30.1298,320,100,100,4000,3000,0
47900,35.0046,35.5046,34.6046,35.3046,30.1293,320,100,100,4000,3000,0
48000,35.0046,35.5046,34.6046,35.3046,30.1288,320,100,100,4000,3000,0
48100,35.0046,35.5046,34.6046,35.3046,30.1283,320,100,100,4000,3000,0
48200,35.0046,35.5046,34.6046,35.3046,30.1278,320,100,100,4000,3000,0
48300,35.0046,35.5046,34.6046,35.3046,30.1274,320,100,100,4000,3000,0
48400,35.0046,35.5046,34.6046,35.3046,30.1269,320,100,100,4000,3000,0
48500,35.0046,35.5046,34.6046,35.3046,30.1265,320,100,100,4000,3000,0
48600,35.0046,35.5046,34.6046,35.3046,30.126,320,100,100,4000,3000,0
48700,35.0047,35.5047,34.6047,35.3047,30.1256,320,100,100,4000,3000,0
48800,35.0047,35.5047,34.6047,35.3047,30.1252,320,100,100,4000,3000,0
48900,35.0047,35.5047,34.6047,35.3047,30.1248,320,100,100,4000,3000,0
49000,35.0047,35.5047,34.6047,35.3047,30.1244,320,100,100,4000,3000,0
49100,35.0047,35.5047,34.6047,35.3047,30.124,320,100,100,4000,3000,0
49200,35.0047,35.5047,34.6047,35.3047,30.1236,320,100,100,4000,3000,0
49300,35.0047,35.5047,34.6047,35.3047,30.1232,320,100,100,4000,3000,0
49400,35.0047,35.5047,34.6047,35.3047,30.1229,320,100,100,4000,3000,0
49500,35.0047,35.5047,34.6047,35.3047,30.1225,320,100,100,4000,3000,0
49600,35.0048,35.5048,34.6048,35.3048,30.1221,320,100,100,4000,3000,0
49700,35.0048,35.5048,34.6048,35.3048,30.1218,320,100,100,4000,3000,0
49800,35.0048,35.5048,34.6048,35.3048,30.1214,320,100,100,4000,3000,0
49900,35.0048,35.5048,34.6048,35.3048,30.1211,320,100,100,4000,3000,0
50000,35.0048,35.5048,34.6048,35.3048,30.1208,320,100,100,4000,3000,0
50100,35.0048,35.5048,34.6048,35.3048,30.1205,320,100,100,4000,3000,0
50200,35.0048,35.5048,34.6048,35.3048,30.1202,320,100,100,4000,3000,0
50300,35.0048,35.5048,34.6048,35.3048,30.1198,320,100,100,4000,3000,0
50400,35.0048,35.5048,34.6048,35.3048,30.1195,320,100,100,4000,3000,0
50500,35.0049,35.5049,34.6049,35.3049,30.1193,320,100,100,4000,3000,0
50600,35.0049,35.5049,34.6049,35.3049,30.119,320,100,100,4000,3000,0
50700,35.0049,35.5049,34.6049,35.3049,30.1187,320,100,100,4000,3000,0
50800,35.0049,35.5049,34.6049,35.3049,30.1184,320,100,100,4000,3000,0
50900,35.0049,35.5049,34.6049,35.3049,30.1181,320,100,100,4000,3000,0
51000,35.0049,35.5049,34.6049,35.3049,30.1179,320,100,100,4000,3000,0
51100,35.0049,35.5049,34.6049,35.3049,30.1176,320,100,100,4000,3000,0
51200,35.0049,35.5049,34.6049,35.3049,30.1174,320,100,100,4000,3000,0
51300,35.005,35.505,34.6049,35.305,30.1171,320,100,100,4000,3000,0
51400,35.005,35.505,34.605,35.305,30.1169,320,100,100,4000,3000,0
51500,35.005,35.505,34.605,35.305,30.1166,320,100,100,4000,3000,0
51600,35.005,35.505,34.605,35.305,30.1164,320,100,100,4000,3000,0
51700,35.005,35.505,34.605,35.305,30.1162,320,100,100,4000,3000,0
51800,35.005,35.505,34.605,35.305,30.1159,320,100,100,4000,3000,0
51900,35.005,35.505,34.605,35.305,30.1157,320,100,100,4000,3000,0
52000,35.005,35.505,34.605,35.305,30.1155,320,100,100,4000,3000,0
52100,35.005,35.505,34.605,35.305,30.1153,320,100,100,4000,3000,0
52200,35.0051,35.5051,34.6051,35.3051,30.1151,320,100,100,4000,3000,0
52300,35.0051,35.5051,34.6051,35.3051,30.1149,320,100,100,4000,3000,0
52400,35.0051,35.5051,34.6051,35.3051,30.1147,320,100,100,4000,3000,0
52500,35.0051,35.5051,34.6051,35.3051,30.1145,320,100,100,4000,3000,0
52600,35.0051,35.5051,34.6051,35.3051,30.1143,320,100,100,4000,3000,0
52700,35.0051,35.5051,34.6051,35.3051,30.1141,320,100,100,4000,3000,0
52800,35.0051,35.5051,34.6051,35.3051,30.114,320,100,100,4000,3000,0
52900,35.0051,35.5051,34.6051,35.3051,30.1138,320,100,100,4000,3000,0
53000,35.0051,35.5051,34.6051,35.3051,30.1136,320,100,100,4000,3000,0
53100,35.0052,35.5052,34.6052,35.3052,30.1134,320,100,100,4000,3000,0
53200,35.0052,35.5052,34.6052,35.3052,30.1133,320,100,100,4000,3000,0
53300,35.0052,35.5052,34.6052,35.3052,30.1131,320,100,100,4000,3000,0
53400,35.0052,35.5052,34.6052,35.3052,30.1129,320,100,100,4000,3000,0
53500,35.0052,35.5052,34.6052,35.3052,30.1128,320,100,100,4000,3000,0
53600,35.0052,35.5052,34.6052,35.3052,30.1126,320,100,100,4000,3000,0
53700,35.0052,35.5052,34.6052,35.3052,30.1125,320,100,100,4000,3000,0
53800,35.0052,35.5052,34.6052,35.3052,30.1124,320,100,100,4000,3000,0
53900,35.0052,35.5052,34.6052,35.3052,30.1122,320,100,100,4000,3000,0
54000,35.0053,35.5053,34.6053,35.3053,30.1121,320,100,100,4000,3000,0
54100,35.0053,35.5053,34.6053,35.3053,30.1119,320,100,100,4000,3000,0
54200,35.0053,35.5053,34.6053,35.3053,30.1118,320,100,100,4000,3000,0
54300,35.0053,35.5053,34.6053,35.3053,30.1117,320,100,100,4000,3000,0
54400,35.0053,35.5053,34.6053,35.3053,30.1115,320,100,100,4000,3000,0
54500,35.0053,35.5053,34.6053,35.3053,30.1114,320,100,100,4000,3000,0
54600,35.0053,35.5053,34.6053,35.3053,30.1113,320,100,100,4000,3000,0
54700,35.0053,35.5053,34.6053,35.3053,30.1112,320,100,100,4000,3000,0
54800,35.0054,35.5054,34.6054,35.3054,30.1111,320,100,100,4000,3000,0
54900,35.0054,35.5054,34.6054,35.3054,30.1109,320,100,100,4000,3000,0
55000,35.0054,35.5054,34.6054,35.3054,30.1108,320,100,100,4000,3000,0
55100,35.0054,35.5054,34.6054,35.3054,30.1107,320,100,100,4000,3000,0
55200,35.0054,35.5054,34.6054,35.3054,30.1106,320,100,100,4000,3000,0
55300,35.0054,35.5054,34.6054,35.3054,30.1105,320,100,100,4000,3000,0
55400,35.0054,35.5054,34.6054,35.3054,30.1104,320,100,100,4000,3000,0
55500,35.0054,35.5054,34.6054,35.3054,30.1103,320,100,100,4000,3000,0
55600,35.0054,35.5054,34.6054,35.3054,30.1102,320,100,100,4000,3000,0
55700,35.0055,35.5055,34.6055,35.3055,30.1101,320,100,100,4000,3000,0
55800,35.0055,35.5055,34.6055,35.3055,30.11,320,100,100,4000,3000,0
55900,35.0055,35.5055,34.6055,35.3055,30.1099,320,100,100,4000,3000,0
56000,35.0055,35.5055,34.6055,35.3055,30.1098,320,100,100,4000,3000,0
56100,35.0055,35.5055,34.6055,35.3055,30.1098,320,100,100,4000,3000,0
56200,35.0055,35.5055,34.6055,35.3055,30.1097,320,100,100,4000,3000,0
56300,35.0055,35.5055,34.6055,35.3055,30.1096,320,100,100,4000,3000,0
56400,35.0055,35.5055,34.6055,35.3055,30.1095,320,100,100,4000,3000,0
56500,35.0055,35.5055,34.6055,35.3055,30.1094,320,100,100,4000,3000,0
56600,35.0056,35.5056,34.6056,35.3056,30.1094,320,100,100,4000,3000,0
56700,35.0056,35.5056,34.6056,35.3056,30.1093,320,100,100,4000,3000,0
56800,35.0056,35.5056,34.6056,35.3056,30.1092,320,100,100,4000,3000,0
56900,35.0056,35.5056,34.6056,35.3056,30.1091,320,100,100,4000,3000,0
57000,35.0056,35.5056,34.6056,35.3056,30.1091,320,100,100,4000,3000,0
57100,35.0056,35.5056,34.6056,35.3056,30.109,320,100,100,4000,3000,0
57200,35.0056,35.5056,34.6056,35.3056,30.1089,320,100,100,4000,3000,0
57300,35.0056,35.5056,34.6056,35.3056,30.1089,320,100,100,4000,3000,0
57400,35.0056,35.5056,34.6056,35.3056,30.1088,320,100,100,4000,3000,0
57500,35.0057,35.5057,34.6057,35.3057,30.1087,320,100,100,4000,3000,0
57600,35.0057,35.5057,34.6057,35.3057,30.1087,320,100,100,4000,3000,0
57700,35.0057,35.5057,34.6057,35.3057,30.1086,320,100,100,4000,3000,0
57800,35.0057,35.5057,34.6057,35.3057,30.1086,320,100,100,4000,3000,0
57900,35.0057,35.5057,34.6057,35.3057,30.1085,320,100,100,4000,3000,0
58000,35.0057,35.5057,34.6057,35.3057,30.1084,320,100,100,4000,3000,0
58100,35.0057,35.5057,34.6057,35.3057,30.1084,320,100,100,4000,3000,0
58200,35.0057,35.5057,34.6057,35.3057,30.1083,320,100,100,4000,3000,0
58300,35.0058,35.5058,34.6058,35.3058,30.1083,320,100,100,4000,3000,0
58400,35.0058,35.5058,34.6058,35.3058,30.1082,320,100,100,4000,3000,0
58500,35.0058,35.5058,34.6058,35.3058,30.1082,320,100,100,4000,3000,0
58600,35.0058,35.5058,34.6058,35.3058,30.1081,320,100,100,4000,3000,0
58700,35.0058,35.5058,34.6058,35.3058,30.1081,320,100,100,4000,3000,0
58800,35.0058,35.5058,34.6058,35.3058,30.108,320,100,100,4000,3000,0
58900,35.0058,35.5058,34.6058,35.3058,30.108,320,100,100,4000,3000,0
59000,35.0058,35.5058,34.6058,35.3058,30.108,320,100,100,4000,3000,0
59100,35.0058,35.5058,34.6058,35.3058,30.1079,320,100,100,4000,3000,0
59200,35.0059,35.5059,34.6059,35.3059,30.1079,320,100,100,4000,3000,0
59300,35.0059,35.5059,34.6059,35.3059,30.1078,320,100,100,4000,3000,0
59400,35.0059,35.5059,34.6059,35.3059,30.1078,320,100,100,4000,3000,0
59500,35.0059,35.5059,34.6059,35.3059,30.1078,320,100,100,4000,3000,0
59600,35.0059,35.5059,34.6059,35.3059,30.1077,320,100,100,4000,3000,0
59700,35.0059,35.5059,34.6059,35.3059,30.1077,320,100,100,4000,3000,0
59800,35.0059,35.5059,34.6059,35.3059,30.1076,320,100,100,4000,3000,0
59900,35.0059,35.5059,34.6059,35.3059,30.1076,320,100,100,4000,3000,0
